FECHA (YYMMDD);HORA (HHMM);;
180218;0400;14,7944;
180218;0500;14,9;
180218;0600;14,5524;
180218;0700;16,9167;
180218;0800;19,0083;
180218;0900;21,8833;
180218;1000;23,8917;
180218;1100;25,6333;
180218;1200;26,4917;
180218;1300;27,4583;
180218;1400;28,5;
180218;1500;28,7583;
180218;1600;28,5833;
180218;1700;27,825;
180218;1800;25,3417;
180218;1900;22,5417;
180218;2000;20,8833;
180218;2100;19,4667;
180218;2200;18,4167;
180218;2300;17,7083;
180219;0000;17,0554;
180219;0100;17,05;
180219;0200;16,725;
180219;0300;15,7022;
180219;0400;15,052;
180219;0500;14,6018;
180219;0600;14,5516;
180219;0700;16,6279;
